,ID TICKET,Fecha,Hora,FECHA SALIDA,HORA SALIDA,PESO ENTRADA (KG),PESO SALIDA (KG),PESO NETO,Cantidad,TIPO MATERIAL,SITIO DISPOSICION FINAL,Codigo Hoja,NUMERO INTERNO - PLACA,CAPACIDAD VEHICULO,Micro,NOMBRE RUTA,CIUDAD RUTA,COMPACTACIONES,ESTADO HOJA,Fecha Hora Inicio,Fecha Hora Salida,Macro,Codigo Ruta,yearDay,Year,Tipo Hoja,Interno,Placa,Tipo Vehiculo,Hoja yearDay,Rank,dayOfWeek
3938,154452,2020-03-17,23:29:00,2020-03-17,23:55:00,18760,10690,8070,8070,320,Emas,HREC_148222,1655-HHT 615,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,1,cerrada,2020-03-17 23:29,2020-03-17 23:55,M4,3,442,2020,Recoleccion,1655,HHT,Compactador,442,2,1
3939,154508,2020-03-18,13:06:00,2020-03-18,13:32:02,21280,10700,10580,4932.03,320,,HREC_148222,1655-HHT 615,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,62,cerrada,2020-03-18 13:06,2020-03-18 13:32,M4,3,443,2020,Recoleccion,1655,HHT,Compactador,442,3,2
3940,154434,2020-03-17,19:52:00,2020-03-17,20:11:13,16660,10440,6220,6220,320,,HREC_148162,1634-NAP 846,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,65,cerrada,2020-03-17 19:52,2020-03-17 20:11,M4,2,442,2020,Recoleccion,1634,NAP,Compactador,442,1,1
3941,154454,2020-03-17,23:46:00,2020-03-18,0:03:37,14830,10450,4380,2777.56,320,,HREC_148162,1634-NAP 846,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,52,cerrada,2020-03-17 23:46,2020-03-18 0:03,M4,2,442,2020,Recoleccion,1634,NAP,Compactador,442,2,1
3942,154435,2020-03-17,20:02:00,2020-03-17,20:28:00,17750,10300,7450,7450,320,,HREC_148223,1639-NAQ 009,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,69,cerrada,2020-03-17 20:02,2020-03-17 20:28,M4,5,442,2020,Recoleccion,1639,NAQ,Compactador,442,1,1
3943,154457,2020-03-17,23:53:00,2020-03-18,0:14:00,16170,10210,5960,5960,320,,HREC_148223,1639-NAQ 009,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,59,cerrada,2020-03-17 23:53,2020-03-18 0:14,M4,5,442,2020,Recoleccion,1639,NAQ,Compactador,442,2,1
3944,154436,2020-03-17,20:09:00,2020-03-17,20:28:24,18880,10910,7970,7970,320,,HREC_148166,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,57,cerrada,2020-03-17 20:09,2020-03-17 20:28,M4,6,442,2020,Recoleccion,1676,WOV669,Compactador,442,1,1
3945,154458,2020-03-17,23:56:00,2020-03-18,0:15:21,16780,10890,5890,5081.57,320,,HREC_148166,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,44,cerrada,2020-03-17 23:56,2020-03-18 0:15,M4,6,442,2020,Recoleccion,1676,WOV669,Compactador,442,2,1
3946,154437,2020-03-17,20:12:00,2020-03-17,20:29:15,18400,10880,7520,7520,323,,HREC_148167,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,58,cerrada,2020-03-17 20:12,2020-03-17 20:29,M4,7,442,2020,Recoleccion,1672,EOZ066,Compactador,442,1,1
3947,154456,2020-03-17,23:52:00,2020-03-18,0:12:15,17330,10870,6460,4533.33,320,,HREC_148167,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,40,cerrada,2020-03-17 23:52,2020-03-18 0:12,M4,7,442,2020,Recoleccion,1672,EOZ066,Compactador,442,2,1
3948,154439,2020-03-17,20:58:00,2020-03-17,21:15:00,17860,9800,8060,8060,320,,HREC_148231,R-1634-VCQ510,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,64,cerrada,2020-03-17 20:58,2020-03-17 21:15,M4,4,442,2020,Recoleccion,R-1634,VCQ510,Compactador,442,1,1
3949,154441,2020-03-17,21:16:00,2020-03-17,21:34:39,19300,10900,8400,8400,320,,HREC_148228,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,61,cerrada,2020-03-17 21:16,2020-03-17 21:34,M4,1,442,2020,Recoleccion,1677,ETM002,Compactador,442,1,1
3950,154465,2020-03-18,0:38:00,2020-03-18,0:55:00,18240,10890,7350,7350,320,Emas,HREC_148228,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,1,cerrada,2020-03-18 0:38,2020-03-18 0:55,M4,1,443,2020,Recoleccion,1677,ETM002,Compactador,442,2,2
3951,154444,2020-03-17,21:32:00,2020-03-17,21:53:00,18670,10720,7950,7950,320,Emas,HREC_148226,1656-HHT 616,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,1,cerrada,2020-03-17 21:32,2020-03-17 21:53,M4,8,442,2020,Recoleccion,1656,HHT,Compactador,442,1,1
3952,154464,2020-03-18,0:35:00,2020-03-18,0:49:27,15600,10710,4890,4890,323,,HREC_148226,1656-HHT 616,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,60,cerrada,2020-03-18 0:35,2020-03-18 0:49,M4,8,443,2020,Recoleccion,1656,HHT,Compactador,442,2,2
3953,154451,2020-03-17,23:22:00,2020-03-17,23:44:43,18390,10790,7600,2313.04,323,,HREC_148239,1678-ETM003,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,21,cerrada,2020-03-17 23:22,2020-03-17 23:44,M4,8,442,2020,Apoyo,1678,ETM003,Compactador,442,1,1
3954,154455,2020-03-17,23:50:00,2020-03-18,0:07:30,17980,10650,7330,7330,320,,HREC_148236,1658-HHT 620,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,58,cerrada,2020-03-17 23:50,2020-03-18 0:07,M4,4,442,2020,Recoleccion,1658,HHT,Compactador,442,1,1
3955,154456,2020-03-17,23:52:00,2020-03-18,0:12:15,17330,10870,6460,1133.33,320,,HREC_148241,1672-EOZ066,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,10,cerrada,2020-03-17 23:52,2020-03-18 0:12,M4,6,442,2020,Apoyo,1672,EOZ066,Compactador,442,1,1
3956,154456,2020-03-17,23:52:00,2020-03-18,0:12:15,17330,10870,6460,793.33,320,,HREC_148242,1672-EOZ066,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,7,cerrada,2020-03-17 23:52,2020-03-18 0:12,M4,1,442,2020,Apoyo,1672,EOZ066,Compactador,442,1,1
3957,154458,2020-03-17,23:56:00,2020-03-18,0:15:21,16780,10890,5890,808.43,320,,HREC_148245,1676-WOV669,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,7,cerrada,2020-03-17 23:56,2020-03-18 0:15,M4,3,442,2020,Apoyo,1676,WOV669,Compactador,442,1,1
3958,154459,2020-03-18,0:00:00,2020-03-18,0:17:48,11410,10470,940,940,320,,HREC_148243,1660-HHT 622,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,9,cerrada,2020-03-18 0:00,2020-03-18 0:17,M4,3,443,2020,Recoleccion,1660,HHT,Compactador,442,1,2
3959,154704,2020-03-19,20:12:00,2020-03-19,20:28:00,16650,10540,6110,6110,320,Emas,HREC_148489,1662-STR379,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,1,cerrada,2020-03-19 20:12,2020-03-19 20:28,M4,12,444,2020,Recoleccion,1662,STR379,Compactador,444,1,3
3960,154720,2020-03-19,22:59:00,2020-03-19,23:20:08,13290,10520,2770,629.55,320,Emas,HREC_148489,1662-STR379,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,5,cerrada,2020-03-19 22:59,2020-03-19 23:20,M4,12,444,2020,Recoleccion,1662,STR379,Compactador,444,2,3
3961,154823,2020-03-20,17:06:00,2020-03-20,17:42:02,3650,2450,1200,1200,320,,HREC_148558,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2020-03-20 17:06,2020-03-20 17:42,M4,13,445,2020,Recoleccion,DT-05,WOV540,Camioneta,445,1,4
3962,154832,2020-03-20,19:24:00,2020-03-20,19:44:17,3510,2450,1060,1060,320,,HREC_148558,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2020-03-20 19:24,2020-03-20 19:44,M4,13,445,2020,Recoleccion,DT-05,WOV540,Camioneta,445,2,4
3963,154838,2020-03-20,20:49:00,2020-03-20,21:07:01,2890,2440,450,450,323,,HREC_148558,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2020-03-20 20:49,2020-03-20 21:07,M4,13,445,2020,Recoleccion,DT-05,WOV540,Camioneta,445,3,4
3964,154827,2020-03-20,18:09:00,2020-03-20,18:29:50,11150,8880,2270,2270,320,,HREC_148556,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-20 18:09,2020-03-20 18:29,M4,10,445,2020,Recoleccion,1668,WOV729,Ampliroll,445,1,4
3965,154828,2020-03-20,18:39:00,2020-03-20,18:58:57,12380,8840,3540,3540,320,,HREC_148556,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-20 18:39,2020-03-20 18:58,M4,10,445,2020,Recoleccion,1668,WOV729,Ampliroll,445,2,4
3966,154839,2020-03-20,21:03:00,2020-03-20,21:24:53,10880,8700,2180,2180,320,,HREC_148556,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-20 21:03,2020-03-20 21:24,M4,10,445,2020,Recoleccion,1668,WOV729,Ampliroll,445,3,4
3967,154844,2020-03-20,21:38:00,2020-03-20,22:11:55,11030,8690,2340,2340,323,,HREC_148556,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-20 21:38,2020-03-20 22:11,M4,10,445,2020,Recoleccion,1668,WOV729,Ampliroll,445,4,4
3968,154860,2020-03-20,23:00:00,2020-03-20,23:31:54,10250,8870,1380,1380,320,,HREC_148556,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-20 23:00,2020-03-20 23:31,M4,10,445,2020,Recoleccion,1668,WOV729,Ampliroll,445,5,4
3969,154829,2020-03-20,18:56:00,2020-03-20,19:15:49,18470,10820,7650,7650,320,,HREC_148614,1678-ETM003,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,59,cerrada,2020-03-20 18:56,2020-03-20 19:15,M4,9,445,2020,Recoleccion,1678,ETM003,Compactador,445,1,4
3970,154849,2020-03-20,22:09:00,2020-03-20,22:30:20,15560,10800,4760,3513.33,320,,HREC_148614,1678-ETM003,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,31,cerrada,2020-03-20 22:09,2020-03-20 22:30,M4,9,445,2020,Recoleccion,1678,ETM003,Compactador,445,2,4
3971,154830,2020-03-20,19:10:00,2020-03-20,19:27:02,17670,10490,7180,7180,323,,HREC_148617,1660-HHT 622,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,58,cerrada,2020-03-20 19:10,2020-03-20 19:27,M4,3,445,2020,Recoleccion,1660,HHT,Compactador,445,1,4
3972,154855,2020-03-20,22:30:00,2020-03-20,22:53:35,16090,10470,5620,5620,323,,HREC_148617,1660-HHT 622,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,42,cerrada,2020-03-20 22:30,2020-03-20 22:53,M4,3,445,2020,Recoleccion,1660,HHT,Compactador,445,2,4
3973,154833,2020-03-20,19:50:00,2020-03-20,20:09:02,19280,10900,8380,8380,320,,HREC_148563,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,58,cerrada,2020-03-20 19:50,2020-03-20 20:09,M4,6,445,2020,Recoleccion,1676,WOV669,Compactador,445,1,4
3974,154858,2020-03-20,22:40:00,2020-03-20,23:01:03,12910,10870,2040,1323.24,320,,HREC_148563,1676-WOV669,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,24,cerrada,2020-03-20 22:40,2020-03-20 23:01,M4,6,445,2020,Recoleccion,1676,WOV669,Compactador,445,2,4
3975,154834,2020-03-20,19:58:00,2020-03-20,20:17:08,17560,10630,6930,6930,320,,HREC_148613,1659-HHT 621,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,61,cerrada,2020-03-20 19:58,2020-03-20 20:17,M4,5,445,2020,Recoleccion,1659,HHT,Compactador,445,1,4
3976,154859,2020-03-20,22:44:00,2020-03-20,23:02:53,14760,10620,4140,4140,320,,HREC_148613,1659-HHT 621,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,37,cerrada,2020-03-20 22:44,2020-03-20 23:02,M4,5,445,2020,Recoleccion,1659,HHT,Compactador,445,2,4
3977,154835,2020-03-20,20:13:00,2020-03-20,20:31:00,18050,10540,7510,7510,320,Emas,HREC_148616,1656-HHT 616,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,1,cerrada,2020-03-20 20:13,2020-03-20 20:31,M4,4,445,2020,Recoleccion,1656,HHT,Compactador,445,1,4
3978,154856,2020-03-20,22:33:00,2020-03-20,22:55:42,13420,10520,2900,2900,320,,HREC_148616,1656-HHT 616,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,30,cerrada,2020-03-20 22:33,2020-03-20 22:55,M4,4,445,2020,Recoleccion,1656,HHT,Compactador,445,2,4
3979,154836,2020-03-20,20:14:00,2020-03-20,20:34:00,18710,10850,7860,7860,320,Emas,HREC_148564,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,1,cerrada,2020-03-20 20:14,2020-03-20 20:34,M4,7,445,2020,Recoleccion,1672,EOZ066,Compactador,445,1,4
3980,154852,2020-03-20,22:19:00,2020-03-20,22:43:47,12890,10850,2040,2040,320,,HREC_148564,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,15,cerrada,2020-03-20 22:19,2020-03-20 22:43,M4,7,445,2020,Recoleccion,1672,EOZ066,Compactador,445,2,4
3981,154843,2020-03-20,21:35:00,2020-03-20,21:53:00,18940,10910,8030,1606,320,,HREC_149137,1677-ETM002,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,1,cerrada,2020-03-20 21:35,2020-03-20 21:53,M4,5,445,2020,Recoleccion,1677,ETM002,Compactador,445,1,4
3982,154843,2020-03-20,21:35:00,2020-03-20,21:53:54,18940,10910,8030,6424,326,,HREC_148612,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,58,cerrada,2020-03-20 21:35,2020-03-20 21:53,M4,1,445,2020,Recoleccion,1677,ETM002,Compactador,445,1,4
3983,154847,2020-03-20,21:54:00,2020-03-20,22:16:25,17950,10440,7510,7510,320,,HREC_148559,1634-NAP 846,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,72,cerrada,2020-03-20 21:54,2020-03-20 22:16,M4,2,445,2020,Recoleccion,1634,NAP,Compactador,445,1,4
3984,154850,2020-03-20,22:15:00,2020-03-20,22:30:40,19870,10760,9110,9110,323,,HREC_148565,1673-EOZ067,16,M4R8,ZONA 8 RUTA 4 M4R8 EUCALIPTO LA ISABELA CAMILO TORRES,Manizales,84,cerrada,2020-03-20 22:15,2020-03-20 22:30,M4,8,445,2020,Recoleccion,1673,EOZ067,Compactador,445,1,4
3985,154853,2020-03-20,22:23:00,2020-03-20,22:46:17,17040,10510,6530,5224,323,,HREC_148619,1666-STR383,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,65,cerrada,2020-03-20 22:23,2020-03-20 22:46,M4,1,445,2020,Recoleccion,1666,STR383,Compactador,445,1,4
3986,154853,2020-03-20,22:23:00,2020-03-20,22:46:00,17040,10510,6530,1306,320,,HREC_149134,1666-STR383,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,1,cerrada,2020-03-20 22:23,2020-03-20 22:46,M4,3,445,2020,Apoyo,1666,STR383,Compactador,445,1,4
3987,154858,2020-03-20,22:40:00,2020-03-20,23:01:03,12910,10870,2040,716.76,320,,HREC_148624,1676-WOV669,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,13,cerrada,2020-03-20 22:40,2020-03-20 23:01,M4,5,445,2020,Apoyo,1676,WOV669,Compactador,445,1,4
3988,154948,2020-03-21,21:58:00,2020-03-21,22:17:26,14220,10510,3710,3710,323,,HREC_148725,1662-STR379,16,M4R12,ZONA 12 RUTA 4 M4R12 CENTRO CALLES,Manizales,43,cerrada,2020-03-21 21:58,2020-03-21 22:17,M4,12,446,2020,Recoleccion,1662,STR379,Compactador,446,1,5
3989,155104,2020-03-24,13:16:00,2020-03-24,13:32:21,10610,8310,2300,2300,323,,HREC_148953,1661-HHW 472,16,M4R11,ZONA 11 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-24 13:16,2020-03-24 13:32,M4,11,449,2020,Recoleccion,1661,HHW,Ampliroll,449,1,1
3990,155133,2020-03-24,17:07:00,2020-03-24,17:49:31,3700,2450,1250,1250,320,,HREC_148955,DT-05-WOV540,1,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,1,cerrada,2020-03-24 17:07,2020-03-24 17:49,M4,13,449,2020,Recoleccion,DT-05,WOV540,Camioneta,449,1,1
3991,155135,2020-03-24,17:45:00,2020-03-24,18:06:47,10950,9850,1100,1100,320,,HREC_148952,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-24 17:45,2020-03-24 18:06,M4,10,449,2020,Recoleccion,1668,WOV729,Ampliroll,449,1,1
3992,155136,2020-03-24,18:17:00,2020-03-24,18:37:25,11090,8780,2310,2310,320,,HREC_148952,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-24 18:17,2020-03-24 18:37,M4,10,449,2020,Recoleccion,1668,WOV729,Ampliroll,449,2,1
3993,155144,2020-03-24,20:55:00,2020-03-24,21:14:33,11530,10290,1240,1240,320,,HREC_148952,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-24 20:55,2020-03-24 21:14,M4,10,449,2020,Recoleccion,1668,WOV729,Ampliroll,449,3,1
3994,155151,2020-03-24,21:57:00,2020-03-24,22:16:50,11250,9040,2210,2210,320,,HREC_148952,1668-WOV729,16,M4R10,ZONA 10 RUTA 4 INDUSTRIAL AMPLIROLL,Manizales,1,cerrada,2020-03-24 21:57,2020-03-24 22:16,M4,10,449,2020,Recoleccion,1668,WOV729,Ampliroll,449,4,1
3995,155137,2020-03-24,18:53:00,2020-03-24,19:14:14,18170,10840,7330,7330,320,,HREC_149009,1678-ETM003,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,57,cerrada,2020-03-24 18:53,2020-03-24 19:14,M4,9,449,2020,Recoleccion,1678,ETM003,Compactador,449,1,1
3996,155154,2020-03-24,22:34:00,2020-03-24,22:53:42,18740,10840,7900,4443.75,323,,HREC_149009,1678-ETM003,16,M4R9,ZONA 9 RUTA 4 M4R9 LA LEONORA ASUNCION,Manizales,36,cerrada,2020-03-24 22:34,2020-03-24 22:53,M4,9,449,2020,Recoleccion,1678,ETM003,Compactador,449,2,1
3997,155138,2020-03-24,19:14:00,2020-03-24,19:34:18,17410,10820,6590,6590,320,,HREC_149015,1679-WOV788,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,35,cerrada,2020-03-24 19:14,2020-03-24 19:34,M4,4,449,2020,Recoleccion,1679,WOV788,Compactador,449,1,1
3998,155161,2020-03-24,23:15:00,2020-03-24,23:38:01,17760,10790,6970,6970,323,,HREC_149015,1679-WOV788,16,M4R4,ZONA 4 RUTA 4 VILLA CARMENZA ALAMOS ARRAYANES,Manizales,49,cerrada,2020-03-24 23:15,2020-03-24 23:38,M4,4,449,2020,Recoleccion,1679,WOV788,Compactador,449,2,1
3999,155139,2020-03-24,19:23:00,2020-03-24,19:44:11,17830,10670,7160,7160,323,,HREC_149013,1655-HHT 615,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,53,cerrada,2020-03-24 19:23,2020-03-24 19:44,M4,3,449,2020,Recoleccion,1655,HHT,Compactador,449,1,1
4000,155157,2020-03-24,23:05:00,2020-03-24,23:25:00,18030,10630,7400,7400,320,,HREC_149013,1655-HHT 615,16,M4R3,ZONA 3 RUTA 4 M4R3 LLERAS SAN JORGE LOS CEDROS SANTA HELENA,Manizales,62,cerrada,2020-03-24 23:05,2020-03-24 23:25,M4,3,449,2020,Recoleccion,1655,HHT,Compactador,449,2,1
4001,155140,2020-03-24,20:04:00,2020-03-24,20:23:04,14540,9860,4680,4680,320,,HREC_148956,R-1634-VCQ510,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,53,cerrada,2020-03-24 20:04,2020-03-24 20:23,M4,2,449,2020,Recoleccion,R-1634,VCQ510,Compactador,449,1,1
4002,155165,2020-03-24,23:42:00,2020-03-24,23:59:26,13450,9830,3620,3620,320,,HREC_148956,R-1634-VCQ510,16,M4R2,ZONA 2 RUTA 4 M4R2 PRADOS DE LA COLINA U DE CALDAS SEMINARIO MENOR,Manizales,40,cerrada,2020-03-24 23:42,2020-03-24 23:59,M4,2,449,2020,Recoleccion,R-1634,VCQ510,Compactador,449,2,1
4003,155141,2020-03-24,20:11:00,2020-03-24,20:31:59,17660,10920,6740,6740,323,,HREC_149006,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,62,cerrada,2020-03-24 20:11,2020-03-24 20:31,M4,1,449,2020,Recoleccion,1677,ETM002,Compactador,449,1,1
4004,155159,2020-03-24,23:10:00,2020-03-24,23:30:47,15780,10890,4890,3782.83,320,,HREC_149006,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,41,cerrada,2020-03-24 23:10,2020-03-24 23:30,M4,1,449,2020,Recoleccion,1677,ETM002,Compactador,449,2,1
4005,155159,2020-03-24,23:10:00,2020-03-24,23:30:47,15780,10890,4890,92.26,320,,HREC_149006,1677-ETM002,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,1,cerrada,2020-03-24 23:10,2020-03-24 23:30,M4,1,449,2020,Recoleccion,1677,ETM002,Compactador,449,3,1
4006,155142,2020-03-24,20:14:00,2020-03-24,20:34:06,17290,10220,7070,7070,320,,HREC_149019,1639-NAQ 009,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,59,cerrada,2020-03-24 20:14,2020-03-24 20:34,M4,6,449,2020,Recoleccion,1639,NAQ,Compactador,449,1,1
4007,155156,2020-03-24,23:02:00,2020-03-24,23:20:30,13310,10210,3100,2755.56,320,,HREC_149019,1639-NAQ 009,16,M4R6,ZONA 6 RUTA 4 M4R6 AV DEL CENTRO CHIPRE FUNERARIAS,Manizales,40,cerrada,2020-03-24 23:02,2020-03-24 23:20,M4,6,449,2020,Recoleccion,1639,NAQ,Compactador,449,2,1
4008,155143,2020-03-24,20:38:00,2020-03-24,20:58:15,18160,10860,7300,7300,320,,HREC_148961,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,57,cerrada,2020-03-24 20:38,2020-03-24 20:58,M4,7,449,2020,Recoleccion,1672,EOZ066,Compactador,449,1,1
4009,155160,2020-03-24,23:11:00,2020-03-24,23:35:19,13540,10830,2710,2084.62,320,,HREC_148961,1672-EOZ066,16,M4R7,ZONA 7 RUTA 4 M4R7 SAN LUIS LA ESTRELLA BELEN,Manizales,30,cerrada,2020-03-24 23:11,2020-03-24 23:35,M4,7,449,2020,Recoleccion,1672,EOZ066,Compactador,449,2,1
4010,155147,2020-03-24,21:24:00,2020-03-24,21:46:18,16710,10550,6160,5056.72,323,,HREC_148959,1660-HHT 622,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,55,cerrada,2020-03-24 21:24,2020-03-24 21:46,M4,5,449,2020,Recoleccion,1660,HHT,Compactador,449,1,1
4011,155148,2020-03-24,21:29:00,2020-03-24,21:50:30,17370,10640,6730,6000,323,,HREC_149008,1659-HHT 621,16,M4R5,ZONA 5 RUTA 4 M4R5 CAMPIN BARRIO COLOMBIA,Manizales,60,cerrada,2020-03-24 21:29,2020-03-24 21:50,M4,5,449,2020,Recoleccion,1659,HHT,Compactador,449,1,1
4012,155149,2020-03-24,21:42:00,2020-03-25,9:38:00,6400,4200,2200,2200,320,Emas,HREC_149021,0867-WOV722,8,M4R13,ZONA 13 RUTA 4 M4R13 VEREDAS,Manizales,18,cerrada,2020-03-24 21:42,2020-03-25 9:38,M4,13,449,2020,Recoleccion,867,WOV722,Compactador,449,1,1
4013,155152,2020-03-24,22:04:00,2020-03-24,22:28:44,17440,10590,6850,6850,320,,HREC_149016,1656-HHT 616,16,M4R1,ZONA 1 RUTA 4 M4R1 GUAMAL PARAISO,Manizales,70,cerrada,2020-03-24 22:04,2020-03-24 22:28,M4,1,449,2020,Recoleccion,1656,HHT,Compactador,449,1,1
